Gender,Major,Program,GPA
Female,Btech,CND,4.78
Male,Btech,ECE,6.4
Male,Btech,CSE,7.7
Female,Btech,ECE,6.88
Female,Btech,CSE,7.22
Male,Btech,CSE,5.9
Male,MS,CHD,7.18
Female,Btech,ECE,6.04
Male,PHD,CHD,8.34
Male,Btech,CHD,6.47
Female,MS,CND,7.3
Male,Btech,CND,8.27
Other,PHD,CND,8.33
Female,Btech,CSE,6.57
Male,PHD,CHD,8.44
Male,Btech,CHD,6.77
Male,Btech,CSE,5.77
Male,Btech,CSE,7.7
Male,Btech,ECE,7.57
Female,MS,CHD,8.75
Female,MS,CHD,6.86
Other,Btech,ECE,6.8
Male,Btech,ECE,6.93
Female,PHD,CHD,7.65
Male,MS,CSE,8.26
Male,Btech,CSE,8.12
Male,MS,CND,8.55
Female,MS,CSE,7.83
Male,Btech,CSE,5.93
Female,Btech,ECE,8.29
Male,Btech,ECE,6.82
Male,Btech,CND,7.67
Male,Btech,CSE,8.0
Male,MS,CND,8.02
Male,MS,CSE,8.64
Male,Btech,ECE,5.23
Female,Btech,CHD,9.87
Male,Btech,CSE,4.96
Male,Btech,ECE,5.86
Male,MS,ECE,8.63
Male,PHD,ECE,7.8
Male,Btech,CSE,7.22
Male,Btech,ECE,6.9
Male,Btech,CHD,6.54
Male,Btech,CND,8.33
Male,MS,CHD,7.21
Female,Btech,CND,6.65
Male,MS,ECE,7.39
Female,Btech,CND,7.01
Male,MS,CND,8.01
Male,Btech,ECE,6.42
Male,PHD,ECE,6.72
Female,Btech,ECE,5.88
Female,Btech,CSE,7.89
Male,Btech,ECE,7.05
Female,MS,CND,7.63
Female,Btech,CSE,7.46
Male,Btech,CSE,5.28
Male,Btech,CSE,5.82
Male,MS,ECE,6.45
Male,Btech,CSE,4.74
Male,Btech,CSE,7.97
Male,MS,CHD,8.85
Male,Btech,ECE,8.42
Male,Btech,CHD,7.66
Female,Btech,ECE,6.88
Male,Btech,ECE,9.26
Male,Btech,ECE,7.32
Male,Btech,CSE,6.0
Male,Btech,ECE,6.25
Male,Btech,ECE,8.28
Male,PHD,CSE,7.52
Male,Btech,CSE,7.55
Male,Btech,CSE,6.36
Male,Btech,ECE,8.15
Female,Btech,CND,8.02
Male,Btech,CSE,7.27
Female,MS,CHD,7.5
Male,PHD,CND,8.31
Female,MS,CHD,9.0
Male,MS,ECE,8.49
Female,Btech,CND,8.33
Male,Btech,CSE,6.36
Female,Btech,ECE,6.51
Male,PHD,CND,8.92
Male,Btech,CHD,6.21
Female,Btech,CND,6.82
Female,Btech,CHD,8.74
Male,Btech,CSE,8.27
Male,Btech,CSE,7.99
Male,Btech,CND,8.94
Female,MS,CND,9.12
Male,PHD,ECE,9.01
Male,Btech,CSE,5.61
Female,Btech,ECE,6.41
Male,Btech,CSE,7.7
Male,MS,CHD,7.97
Male,Btech,ECE,6.65
Male,Btech,CSE,7.45
Female,Btech,CSE,7.17
Female,MS,ECE,8.45
Female,Btech,CSE,7.25
Male,Btech,ECE,8.53
Male,Btech,CSE,7.41
Male,Btech,ECE,7.07
Male,PHD,CND,8.69
Male,Btech,CSE,7.24
Female,Btech,CSE,6.97
Male,Btech,ECE,7.92
Female,Btech,CSE,7.99
Female,PHD,CSE,8.59
Male,PHD,CHD,9.08
Male,Btech,CSE,6.76
Female,Btech,ECE,5.66
Male,Btech,ECE,6.98
Female,Btech,ECE,5.99
Male,Btech,CSE,7.82
Male,MS,CND,9.09
Male,MS,CHD,8.69
Male,PHD,CSE,8.42
Female,Btech,ECE,7.03
Male,Btech,ECE,6.95
Female,Btech,ECE,7.16
Male,Btech,CSE,7.65
Male,MS,CND,7.97
Female,MS,CHD,7.99
Male,Btech,CSE,6.08
Female,Btech,ECE,6.55
Male,Btech,ECE,7.57
Male,Btech,ECE,7.51
Male,MS,CSE,7.69
Male,Btech,CSE,7.01
Female,MS,CND,8.37
Male,Btech,ECE,7.76
Male,MS,CND,8.09
Male,Btech,CND,6.36
Male,Btech,CSE,6.92
Male,MS,CHD,8.72
Female,Btech,CND,7.16
Other,PHD,CSE,8.65
Male,Btech,CSE,6.86
Male,Btech,CSE,4.99
Female,MS,CND,8.39
Female,Btech,ECE,7.32
Female,Btech,CSE,8.17
Male,Btech,CND,6.41
Male,Btech,CSE,7.55
Female,Btech,CSE,6.7
Male,Btech,CSE,6.0
Male,MS,CSE,8.08
Female,Btech,ECE,8.97
Male,Btech,CSE,6.45
Male,MS,CSE,8.06
Male,PHD,CSE,8.36
Male,PHD,CHD,7.9
Male,MS,ECE,7.44
Male,MS,CSE,9.14
Male,PHD,CHD,8.51
Male,Btech,CSE,8.67
Male,Btech,CND,4.55
Male,Btech,ECE,6.29
Female,Btech,CND,5.62
Male,Btech,ECE,9.16
Male,Btech,ECE,7.16
Male,Btech,CSE,7.1
Male,Btech,CSE,7.67
Female,MS,CHD,8.85
Female,MS,CND,8.11
Female,Btech,ECE,7.38
Male,MS,CSE,8.6
Male,MS,ECE,7.58
Male,MS,CSE,6.84
Male,Btech,ECE,5.8
Male,Btech,CSE,7.54
Female,Btech,CSE,8.23
Male,PHD,CND,8.2
Male,Btech,ECE,6.04
Male,MS,CSE,8.17
Male,PHD,CND,8.23
Male,MS,CND,7.88
Male,Btech,CND,6.45
Female,Btech,CHD,9.51
Male,PHD,CHD,8.98
Male,Btech,CSE,6.99
Male,MS,CHD,8.85
Male,MS,ECE,7.46
Male,Btech,CSE,9.25
Male,Btech,ECE,9.51
Male,Btech,CND,7.42
Male,Btech,CSE,8.07
Male,Btech,CSE,6.23
Female,Btech,ECE,7.77
Male,Btech,CSE,6.73
Male,Btech,ECE,5.66
Male,Btech,CND,5.85
Male,Btech,ECE,6.98
Male,MS,CHD,6.8
Female,Btech,ECE,6.09
Female,MS,ECE,8.51
Male,PHD,ECE,8.96
Female,Btech,CSE,8.39
Male,Btech,ECE,7.05
Male,Btech,CHD,6.87
Male,PHD,CHD,7.85
Female,MS,ECE,8.35
Male,PHD,CSE,8.92
Female,Btech,CSE,6.72
Female,MS,ECE,7.5
Female,MS,CSE,8.24
Female,Btech,CND,6.98
Female,MS,CSE,7.83
Male,PHD,CHD,8.41
Male,Btech,CSE,7.31
Male,PHD,ECE,9.01
Female,Btech,CSE,5.36
Male,MS,CSE,8.16
Male,Btech,ECE,4.0
Male,PHD,CSE,8.12
Male,PHD,ECE,7.82
Male,MS,CSE,8.16
Female,MS,ECE,6.77
Female,Btech,ECE,7.47
Male,MS,CND,8.31
Female,MS,CSE,8.48
Male,MS,ECE,7.33
Male,Btech,ECE,8.16
Male,Btech,CSE,6.17
Male,Btech,ECE,6.29
Male,MS,CND,7.99
Male,Btech,CHD,7.75
Male,MS,CSE,9.19
Male,MS,CHD,7.15
Female,Btech,CSE,6.52
Female,Btech,CSE,5.96
Male,MS,CHD,7.71
Male,Btech,ECE,7.93
Male,Btech,ECE,7.92
Male,PHD,CHD,7.93
Male,PHD,CSE,8.47
Male,Btech,ECE,6.92
Male,Btech,ECE,7.85
Male,Btech,CSE,6.21
Female,Btech,ECE,7.39
Female,Btech,CSE,7.96
Male,Btech,CSE,7.71
Male,Btech,ECE,7.56
Female,Btech,CSE,6.68
Male,MS,CND,8.42
Female,Btech,CSE,7.09
Male,Btech,CSE,7.01
Other,Btech,CHD,8.49
Male,Btech,ECE,8.05
Male,PHD,CSE,8.27
Male,PHD,CSE,7.67
Male,Btech,CND,7.0
Male,Btech,ECE,5.5
Female,MS,CSE,8.39
Female,Btech,CSE,7.06
Male,MS,ECE,8.47
Male,Btech,CSE,6.65
Female,Btech,CSE,8.0
Male,Btech,CSE,6.32
Female,Btech,CSE,7.97
Female,PHD,ECE,8.03
Male,Btech,ECE,7.2
Male,Btech,CSE,6.83
Male,Btech,CSE,7.4
Male,PHD,CHD,7.87
Male,Btech,CSE,6.4
Female,Btech,ECE,6.06
Male,MS,ECE,7.93
Male,PHD,ECE,8.68
Male,MS,CSE,8.16
Male,Btech,ECE,6.91
Male,Btech,CSE,7.68
Male,Btech,ECE,6.07
Male,Btech,ECE,7.97
Male,MS,CSE,8.9
Female,Btech,ECE,5.81
Male,Btech,ECE,6.5
Female,Btech,CHD,8.01
Male,Btech,ECE,6.87
Female,Btech,ECE,6.82
Male,MS,CHD,6.99
Male,Btech,CHD,6.83
Female,Btech,ECE,6.4
Other,Btech,CHD,5.09
Male,MS,CSE,8.39
Male,MS,ECE,8.65
Female,Btech,CSE,7.49
Female,Btech,CSE,6.26
Male,Btech,CND,6.87
Male,Btech,ECE,7.35
Female,MS,CND,7.64
Male,Btech,ECE,5.52
Male,MS,CHD,7.4
Female,Btech,CHD,6.96
Male,Btech,CSE,7.1
Male,Btech,ECE,4.72
Female,Btech,CND,7.68
Male,Btech,CND,8.98
Female,Btech,ECE,7.62
Male,Btech,CHD,8.09
Male,Btech,CSE,5.99
Male,Btech,CSE,8.12
Male,Btech,ECE,6.05
Male,Btech,ECE,7.76
Male,MS,CSE,7.78
Male,Btech,CSE,7.48
Male,Btech,CSE,8.67
Male,Btech,ECE,6.91
Male,Btech,CSE,7.27
Female,Btech,CSE,6.16
Male,Btech,CSE,8.73
Male,Btech,ECE,6.84
Male,Btech,CSE,7.13
Female,Btech,CHD,6.7
Male,Btech,CSE,7.79
Male,Btech,ECE,7.55
Male,Btech,CND,8.16
Male,MS,CSE,8.01
Male,Btech,CSE,8.64
Male,Btech,CSE,7.89
Male,Btech,CHD,6.1
Male,Btech,ECE,6.88
Female,Btech,CSE,6.53
Female,MS,ECE,7.17
Male,Btech,ECE,7.25
Male,MS,CSE,8.59
Male,Btech,CND,6.8
Male,Btech,ECE,7.43
Male,Btech,CSE,5.96
Male,MS,ECE,7.78
Male,Btech,CSE,7.46
Male,MS,CSE,7.82
Male,Btech,CSE,6.03
Male,Btech,CSE,7.2
Male,PHD,CHD,8.19
Male,PHD,CND,8.1
Female,Btech,CSE,6.88
Male,PHD,CSE,8.24
Male,PHD,ECE,7.28
Male,Btech,CSE,7.5
Male,Btech,CSE,9.4
Male,Btech,CSE,7.47
Female,Btech,CSE,6.81
Male,Btech,ECE,7.44
Female,Btech,ECE,6.96
Male,Btech,ECE,7.11
Female,MS,CND,8.37
Female,Btech,ECE,8.33
Female,Btech,ECE,7.44
Male,Btech,ECE,7.31
Male,PHD,ECE,7.92
Male,Btech,ECE,6.72
Female,Btech,CSE,7.18
Female,Btech,ECE,7.43
Male,Btech,ECE,7.16
Male,MS,ECE,7.78
Female,Btech,CSE,7.38
Female,Btech,ECE,7.64
Male,PHD,CND,8.16
Female,Btech,CSE,7.54
Male,Btech,CSE,6.68
Male,Btech,CSE,7.54
Male,MS,CHD,8.27
Male,MS,ECE,7.95
Female,Btech,ECE,5.98
Female,Btech,CSE,7.7
Male,MS,CSE,8.41
Male,Btech,ECE,7.3
Male,MS,ECE,7.56
Female,Btech,CSE,7.81
Male,Btech,CSE,6.38
Male,Btech,ECE,6.11
Male,Btech,ECE,6.84
Male,Btech,CHD,5.73
Male,Btech,CSE,7.72
Male,Btech,CSE,6.04
Male,Btech,ECE,6.75
Male,MS,CSE,8.7
Male,PHD,CSE,8.42
Male,MS,ECE,9.54
Female,PHD,CND,8.83
Male,MS,CSE,7.51
Female,Btech,CSE,7.1
Female,Btech,ECE,7.69
Male,PHD,CSE,7.92
Male,Btech,CSE,7.83
Male,Btech,CND,7.83
Male,PHD,CND,8.36
Female,Btech,CHD,7.35
Female,PHD,CND,8.41
Female,Btech,ECE,5.31
Male,Btech,ECE,5.17
Female,Btech,CSE,6.46
Female,MS,ECE,7.69
Male,Btech,ECE,6.46
Female,PHD,ECE,8.85
Male,Btech,ECE,8.17
Other,Btech,CHD,5.58
Male,MS,CSE,7.87
Male,Btech,ECE,6.89
Male,Btech,ECE,7.2
Male,PHD,ECE,7.63
Male,Btech,ECE,6.78
Male,Btech,ECE,7.14
Male,Btech,ECE,7.36
Other,Btech,CSE,5.57
Male,PHD,ECE,8.17
Female,Btech,CSE,6.32
Male,MS,ECE,7.72
Male,MS,CSE,7.78
Female,Btech,CHD,7.4
Male,Btech,ECE,5.61
Male,Btech,ECE,5.04
Male,Btech,CND,5.81
Male,Btech,CSE,7.21
Female,MS,ECE,7.25
Male,Btech,CSE,6.51
Female,Btech,ECE,7.19
Male,Btech,ECE,7.18
Other,MS,CND,7.99
Male,Btech,CHD,5.64
Male,Btech,ECE,7.35
Female,Btech,CSE,6.29
Male,Btech,CSE,7.88
Male,PHD,CND,8.71
Female,MS,CND,7.95
Male,MS,ECE,8.95
Male,PHD,CND,8.11
Female,Btech,CSE,6.78
Female,Btech,CSE,7.22
Male,Btech,CND,6.66
Male,Btech,CHD,8.45
Male,PHD,CHD,8.98
Male,Btech,CSE,8.92
Male,PHD,CND,8.33
Female,Btech,ECE,7.05
Male,Btech,ECE,6.29
Male,MS,ECE,8.41
Male,Btech,CND,7.39
Male,Btech,ECE,8.43
Female,PHD,ECE,8.77
Male,Btech,CND,6.32
Male,Btech,CSE,8.09
Male,PHD,CSE,8.04
Female,Btech,CSE,7.22
Male,Btech,CSE,5.46
Female,Btech,CND,9.14
Other,PHD,CHD,7.97
Female,Btech,ECE,7.76
Female,Btech,CSE,5.28
Male,Btech,CSE,7.03
Male,Btech,CSE,7.13
Male,PHD,CHD,7.91
Male,MS,CHD,7.57
Male,Btech,CSE,7.07
Male,MS,ECE,7.93
Female,Btech,ECE,7.69
Female,Btech,ECE,7.97
Female,Btech,CND,6.04
Male,Btech,CSE,7.26
Male,Btech,CSE,6.78
Male,PHD,CSE,8.06
Male,Btech,ECE,5.99
Male,Btech,ECE,5.43
Male,Btech,ECE,7.21
Male,Btech,ECE,4.92
Male,Btech,CSE,8.72
Male,MS,CHD,8.52
Male,Btech,CHD,7.91
Female,Btech,ECE,6.05
Male,Btech,ECE,6.79
Female,Btech,CSE,7.86
Male,Btech,CHD,6.42
Female,Btech,CSE,7.08
Male,Btech,ECE,6.8
Male,Btech,ECE,5.56
Female,PHD,CHD,8.18
Male,Btech,CHD,6.88
Female,MS,CND,7.09
Male,Btech,CSE,6.15
Male,MS,CHD,7.36
Male,Btech,ECE,8.31
Other,Btech,CND,8.68
Female,MS,ECE,8.69
Male,Btech,CSE,5.93
Other,Btech,CND,5.65
Female,Btech,CHD,6.63
Male,PHD,ECE,8.35
Male,Btech,ECE,6.76
Male,MS,ECE,8.6
Female,Btech,CSE,5.81
Male,Btech,CSE,7.32
Male,Btech,CSE,6.36
Male,Btech,CSE,8.71
Male,Btech,ECE,7.58
Male,Btech,CHD,7.57
Male,Btech,CSE,6.79
Other,Btech,ECE,7.85
Male,Btech,CSE,7.46
Female,Btech,CSE,5.86
Female,Btech,CSE,6.65
Male,Btech,CSE,6.66
Female,Btech,CSE,7.65
Male,PHD,CND,7.57
Female,Btech,CHD,6.39
Male,Btech,ECE,7.04
Male,Btech,ECE,6.76
Male,Btech,CSE,7.41
Female,Btech,CSE,5.0
Female,Btech,ECE,7.2
Male,Btech,CSE,7.26
Male,Btech,CSE,5.78
Male,Btech,ECE,7.95
Male,MS,ECE,8.62
Male,MS,CHD,7.86
Male,Btech,ECE,7.57
Male,MS,CHD,7.61
Male,Btech,ECE,7.21
Male,Btech,CSE,5.91
Female,MS,CSE,8.58
Male,MS,CND,7.75
Female,PHD,CHD,8.46
Male,PHD,CHD,8.68
Male,MS,CHD,6.83
Female,MS,CSE,8.47
Male,Btech,CND,6.59
Male,Btech,ECE,7.3
Female,Btech,ECE,7.05
Female,MS,CSE,8.08
Male,Btech,CSE,6.89
Male,Btech,ECE,6.83
Other,MS,CND,6.13
Male,Btech,ECE,7.45
Male,Btech,CND,4.86
Female,Btech,ECE,7.94
Male,MS,ECE,7.6
Male,MS,CHD,8.89
Male,Btech,CHD,6.78
Male,MS,CHD,7.28
Male,Btech,CSE,7.34
Other,MS,ECE,8.17
Female,Btech,ECE,6.95
Female,Btech,ECE,7.55
Female,MS,CND,8.49
Other,Btech,ECE,9.09
Male,Btech,CND,5.6
Male,Btech,CND,6.61
Male,Btech,CSE,6.64
Female,MS,ECE,8.07
Male,PHD,CND,9.45
Female,Btech,CSE,8.23
Male,PHD,ECE,9.46
Male,MS,ECE,8.21
Male,Btech,ECE,7.99
Female,Btech,CSE,9.22
Male,Btech,ECE,6.79
Male,Btech,CSE,8.04
Other,PHD,CND,7.44
Male,Btech,CHD,7.15
Male,Btech,CHD,6.59
Female,Btech,CSE,6.89
Male,PHD,ECE,8.15
Male,MS,CSE,7.4
Female,Btech,CSE,8.6
Male,Btech,CSE,7.08
Male,Btech,CHD,5.89
Male,Btech,CHD,8.76
Female,PHD,ECE,8.64
Female,PHD,ECE,7.49
Male,Btech,CSE,4.72
Male,Btech,CND,7.8
Male,Btech,ECE,6.85
Male,Btech,ECE,7.16
Female,Btech,ECE,6.31
Male,Btech,ECE,7.33
Male,Btech,CND,6.74
Female,Btech,ECE,6.69
Male,Btech,ECE,7.5
Male,MS,ECE,7.28
Female,Btech,ECE,8.06
Male,Btech,ECE,6.85
Male,Btech,CSE,6.79
Male,Btech,ECE,8.15
Male,Btech,ECE,8.61
Male,Btech,ECE,7.28
Male,PHD,CSE,8.7
Female,Btech,ECE,7.73
Female,Btech,CSE,6.35
Female,MS,CSE,7.11
Female,Btech,ECE,6.94
Female,PHD,CND,8.76
Female,Btech,CHD,9.82
Male,Btech,ECE,6.17
Male,Btech,CSE,9.0
Female,MS,ECE,7.73
Female,PHD,CND,7.28
Male,PHD,CND,8.57
Male,Btech,CND,7.47
Male,MS,CHD,6.16
Male,Btech,CSE,8.17
Female,MS,CSE,8.29
Male,PHD,CHD,8.32
Male,Btech,ECE,6.92
Female,Btech,CND,5.3
Female,Btech,ECE,7.74
Female,Btech,CND,8.92
Male,Btech,CSE,9.31
Male,Btech,ECE,7.04
Female,Btech,CSE,6.51
Male,MS,ECE,8.46
Female,Btech,CSE,7.77
Male,Btech,ECE,5.73
Male,Btech,CSE,8.18
Male,Btech,CSE,5.78
Male,PHD,ECE,8.81
Male,PHD,CSE,9.85
Female,MS,ECE,8.58
Other,Btech,ECE,5.89
Female,Btech,ECE,6.32
Female,Btech,CSE,7.29
Male,Btech,ECE,6.67
Female,Btech,ECE,6.47
Male,Btech,CSE,5.42
Female,Btech,ECE,7.67
Male,Btech,ECE,6.3
Male,Btech,CSE,7.56
Male,PHD,CHD,7.29
Male,Btech,CSE,9.04
Female,PHD,CHD,8.82
Male,Btech,ECE,6.43
Female,Btech,CSE,5.5
Male,MS,CHD,7.55
Male,MS,ECE,8.63
Male,Btech,ECE,6.03
Male,MS,CSE,7.7
Female,Btech,ECE,6.39
Female,MS,CND,7.55
Female,Btech,ECE,8.75
Male,Btech,ECE,7.74
Female,Btech,ECE,6.93
Male,MS,ECE,8.23
Male,Btech,ECE,6.64
Female,MS,CSE,8.78
Male,PHD,CND,8.24
Female,Btech,CSE,6.71
Male,Btech,ECE,7.55
Male,Btech,CSE,6.77
Female,MS,ECE,9.57
Male,Btech,ECE,7.49
Male,PHD,CSE,8.2
Male,Btech,CSE,8.24
Male,MS,CHD,7.76
Male,Btech,CSE,7.98
Male,Btech,ECE,6.45
Other,Btech,CSE,6.55
Male,Btech,CSE,5.62
Female,PHD,ECE,8.7
Female,PHD,ECE,8.73
Male,MS,ECE,8.07
Male,Btech,ECE,7.46
Female,PHD,CND,9.09
Female,Btech,CSE,7.18
Male,PHD,CSE,8.09
Female,Btech,ECE,7.8
Male,Btech,CSE,7.0
Female,Btech,CSE,6.84
Male,Btech,CSE,6.82
Male,Btech,ECE,5.76
Male,Btech,ECE,6.08
Female,Btech,CSE,8.28
Male,MS,CSE,8.04
Male,Btech,ECE,6.81
Male,PHD,CND,8.54
Male,Btech,ECE,7.16
Male,Btech,CSE,8.62
Male,Btech,CHD,6.95
Female,Btech,CSE,8.34
Female,MS,CSE,7.83
Male,Btech,ECE,5.9
Male,MS,CND,9.99
Female,Btech,CSE,6.31
Female,Btech,CSE,8.41
Female,Btech,CHD,6.52
Male,Btech,CHD,7.86
Male,Btech,ECE,8.03
Male,Btech,CSE,6.78
Male,Btech,CSE,6.96
Female,MS,CND,8.4
Male,Btech,CND,6.93
Male,PHD,CSE,9.43
Female,Btech,CND,5.84
Female,MS,CND,8.18
Male,Btech,CSE,7.24
Male,PHD,ECE,8.92
Male,Btech,CSE,7.53
Female,PHD,ECE,9.09
Male,Btech,ECE,8.11
Male,Btech,CSE,6.19
Male,MS,ECE,9.01
Male,Btech,CSE,6.9
Other,Btech,ECE,6.73
Male,Btech,ECE,5.17
Female,Btech,ECE,6.33
Male,Btech,CND,5.5
Female,Btech,ECE,6.84
Male,Btech,CHD,7.52
Female,Btech,CSE,7.36
Female,MS,CSE,6.91
Female,Btech,ECE,9.06
Female,Btech,CSE,7.77
Male,Btech,ECE,7.58
Female,Btech,CSE,5.98
Male,MS,CND,7.67
Male,PHD,CHD,8.92
Female,MS,CHD,6.83
Male,MS,ECE,7.59
Male,Btech,CSE,5.89
Male,PHD,CHD,8.0
Male,MS,CHD,8.04
Female,Btech,CHD,7.6
Male,Btech,CND,6.05
Male,MS,CSE,8.79
Male,Btech,ECE,6.58
Male,Btech,CSE,7.51
Male,Btech,CHD,6.24
Female,PHD,ECE,8.41
Male,Btech,CSE,4.58
Male,MS,ECE,7.93
Male,Btech,CND,7.24
Female,Btech,ECE,6.49
Female,MS,ECE,7.25
Male,MS,CSE,8.89
Female,Btech,ECE,7.04
Male,Btech,ECE,5.73
Female,Btech,ECE,7.8
Male,PHD,ECE,7.78
Male,Btech,CSE,7.84
Male,Btech,ECE,6.73
Male,Btech,CSE,8.0
Female,Btech,ECE,6.52
Male,Btech,CSE,7.65
Female,Btech,CSE,6.68
Male,Btech,ECE,8.57
Male,Btech,CHD,7.85
Female,Btech,ECE,6.4
Female,Btech,CHD,8.77
Female,Btech,CSE,6.97
Male,Btech,ECE,6.45
Male,Btech,ECE,7.69
Male,MS,ECE,6.91
Female,Btech,ECE,6.38
Male,MS,CND,8.62
Male,MS,CSE,8.8
Female,MS,CND,7.86
Male,Btech,CSE,6.45
Female,Btech,CSE,4.33
Male,Btech,CND,8.86
Female,Btech,ECE,5.88
Male,MS,ECE,7.75
Male,PHD,CSE,8.8
Male,MS,ECE,8.53
Male,MS,CHD,7.59
Male,Btech,ECE,7.76
Male,Btech,ECE,7.48
Female,Btech,ECE,7.27
Male,Btech,CSE,8.0
Female,Btech,ECE,6.35
Male,Btech,CSE,7.76
Male,Btech,ECE,7.02
Female,Btech,ECE,5.6
Male,Btech,ECE,6.89
Female,Btech,CSE,6.04
Male,Btech,CSE,5.36
Male,Btech,CSE,7.88
Female,Btech,ECE,6.17
Female,Btech,CND,7.58
Female,Btech,ECE,8.14
Female,Btech,CSE,7.6
Female,MS,CHD,7.85
Male,PHD,CHD,8.1
Female,Btech,ECE,6.26
Male,Btech,CSE,6.14
Female,Btech,ECE,7.68
Female,PHD,CND,8.62
Female,MS,ECE,7.81
Female,Btech,CSE,6.36
Male,Btech,CHD,9.17
Male,MS,ECE,6.39
Female,MS,CSE,7.62
Male,Btech,CSE,7.03
Male,Btech,CSE,5.86
Female,MS,ECE,8.82
Male,MS,CND,7.85
Female,MS,ECE,8.62
Male,Btech,CHD,6.84
Male,Btech,ECE,7.62
Male,Btech,ECE,6.52
Male,Btech,CSE,7.96
Female,Btech,ECE,7.41
Male,Btech,CND,7.56
Male,Btech,CSE,6.1
Other,Btech,CSE,7.67
Female,Btech,CSE,7.33
Male,MS,CHD,7.1
Male,Btech,ECE,5.02
Male,MS,CSE,7.74
Female,PHD,ECE,8.56
Male,MS,ECE,7.32
Male,Btech,CSE,5.93
Female,Btech,CSE,5.24
Male,MS,CHD,8.55
Male,Btech,CSE,6.81
Male,Btech,CSE,8.26
Male,Btech,CHD,7.22
Male,Btech,ECE,6.64
Male,Btech,ECE,6.23
Female,Btech,ECE,6.74
Male,Btech,CHD,5.2
Male,Btech,CSE,9.2
Male,Btech,CHD,7.74
Male,Btech,CSE,6.16
Male,Btech,CSE,6.78
Male,Btech,CHD,6.27
Female,Btech,CSE,6.21
Male,Btech,ECE,6.36
Male,PHD,CND,8.84
Male,Btech,CHD,7.38
Male,Btech,ECE,7.16
Male,MS,ECE,9.04
Other,Btech,CSE,7.68
Male,MS,CHD,9.05
Male,Btech,CHD,5.87
Male,Btech,ECE,8.44
Male,Btech,CHD,6.04
Male,Btech,CSE,8.53
Male,Btech,ECE,6.93
Male,MS,ECE,9.1
Male,PHD,CHD,8.26
Male,Btech,ECE,7.25
Male,Btech,ECE,5.74
Male,Btech,CSE,8.13
Female,MS,ECE,6.51
Male,MS,CHD,6.41
Female,Btech,CHD,7.82
Male,MS,CHD,7.89
Female,Btech,CSE,5.89
Male,Btech,ECE,5.83
Female,Btech,CSE,5.06
Male,Btech,ECE,6.63
Male,Btech,CND,7.28
Male,MS,CSE,7.37
Female,Btech,ECE,6.65
Male,Btech,CSE,7.27
Male,Btech,ECE,7.31
Male,PHD,ECE,8.24
Male,MS,ECE,8.76
Male,Btech,CHD,9.19
Other,Btech,CND,4.42
Female,Btech,CSE,8.63
Male,Btech,CSE,6.06
Female,Btech,ECE,7.24
Female,MS,CND,7.22
Female,MS,CSE,6.66
Male,Btech,CHD,7.39
Female,Btech,CND,6.77
Male,MS,ECE,9.68
Male,Btech,CSE,7.68
Male,Btech,CSE,9.01
Female,Btech,ECE,6.76
Male,Btech,CSE,7.06
Male,PHD,CND,8.48
Male,Btech,CSE,7.19
Male,Btech,CSE,5.93
Male,MS,CND,8.82
Male,Btech,ECE,5.78
Male,PHD,CSE,8.3
Male,Btech,CHD,6.27
Female,MS,CSE,6.0
Other,MS,CSE,8.35
Male,Btech,CSE,7.88
Male,Btech,CND,6.16
Male,MS,CND,9.11
Male,Btech,ECE,9.19
Other,Btech,CSE,5.65
Male,Btech,CSE,7.55
Female,Btech,CND,6.42
Female,Btech,ECE,6.74
Male,Btech,ECE,7.7
Female,Btech,CHD,7.51
Male,Btech,CSE,5.57
Male,Btech,ECE,8.29
Female,Btech,ECE,6.89
Female,Btech,CSE,6.12
Female,PHD,ECE,8.78
Male,Btech,CSE,4.67
Male,Btech,ECE,7.49
Female,Btech,CSE,7.27
Male,Btech,ECE,6.9
Female,Btech,CSE,8.18
Male,MS,CND,7.63
Female,PHD,CSE,8.62
Male,MS,ECE,8.34
Female,PHD,ECE,8.9
Male,PHD,CND,8.35
Male,Btech,CSE,9.07
Male,Btech,CSE,6.05
Other,MS,CSE,7.32
Male,PHD,ECE,7.63
Male,MS,CSE,8.42
Female,MS,CHD,10.0
Female,MS,ECE,7.79
Male,MS,CSE,8.15
Female,PHD,CSE,8.51
Female,MS,CHD,7.72
Male,Btech,ECE,7.38
Female,Btech,CND,7.06
Male,Btech,ECE,8.29
Female,Btech,ECE,9.09
Male,MS,CND,7.74
Female,MS,CSE,7.56
Male,Btech,ECE,4.95
Male,Btech,CSE,7.4
Female,Btech,ECE,7.4
Male,Btech,ECE,6.26
Female,Btech,CHD,8.85
Male,MS,CSE,8.44
Male,Btech,CSE,7.13
Female,PHD,CSE,8.39
Female,MS,CND,7.51
Male,Btech,ECE,7.74
Female,Btech,CHD,6.53
Male,Btech,CND,8.06
Female,Btech,ECE,7.29
Male,Btech,CSE,7.2
Female,Btech,CSE,7.25
Female,MS,CSE,7.96
Male,Btech,CND,8.63
Female,MS,CHD,6.57
Male,Btech,ECE,7.9
Male,MS,CSE,7.92
Male,Btech,ECE,7.41
Male,Btech,CSE,7.98
Male,MS,ECE,7.33
Male,PHD,CSE,7.71
Female,Btech,CSE,7.1
Male,Btech,CHD,6.43
Female,Btech,ECE,5.78
Male,Btech,CSE,6.19
Male,PHD,CND,8.39
Male,MS,CHD,7.79
Male,Btech,ECE,7.81
